playerId,teamId,position,longPassesP90,longPassesAccPC,shortPassesP90,shortPassesAccPC,forwardPassesP90,forwardPassesAccPC,backwardPassesP90,backwardPassesAccPC,keyPassesP90
652,3,rb,5.0885558583106265,50.602409638554214,46.04223433242507,92.67643142476697,24.400544959128066,74.62311557788945,29.30517711171662,93.93305439330544,0.3678474114441417
653,35,lcmf,2.6456440406199895,43.63636363636363,34.874398717263496,92.27586206896552,19.625868519508284,74.50980392156863,23.329770176376268,94.84536082474227,0.28861571352218063
654,69,rb,3.90325271059216,63.46153846153846,33.32777314428691,91.89189189189189,16.513761467889907,74.0909090909091,21.46788990825688,93.00699300699301,0.0750625521267723
655,15,rcmf3,1.1812961443806398,56.25,44.81542247744053,92.58649093904448,14.323215750615258,74.74226804123711,35.143560295324036,91.38655462184875,0.6644790812141099
656,21,ramf,0.31413612565445026,0.0,16.335078534031414,87.5,9.109947643979057,63.793103448275865,13.979057591623036,76.40449438202248,0.15706806282722513
657,113,rcmf3,2.9335071707953064,40.0,31.916558018252932,87.13235294117646,16.779661016949152,65.73426573426573,20.29986962190352,89.01734104046243,0.3520208604954368
658,32,amf,2.8654570352618967,44.086021505376344,24.310167750770283,85.67807351077313,13.58781239301609,69.16099773242631,17.408421773365287,86.19469026548673,0.21567956179390618
659,41,lb,3.759493670886076,72.72727272727273,19.59493670886076,88.95348837209302,15.60759493670886,69.34306569343066,12.873417721518987,85.84070796460178,0.0
660,51,cf,1.076086956521739,39.39393939393939,16.532608695652176,85.60157790927022,5.608695652173913,63.372093023255815,14.902173913043478,80.96280087527353,0.32608695652173914
661,59,cf,0.6230333543108874,0.0,14.159848961611075,85.6,3.7948395217117685,29.850746268656717,14.273127753303966,84.92063492063492,0.11327879169288861
662,30,rcb,3.37252020573108,60.78431372549019,19.7722263041881,91.30434782608695,14.581190301249082,76.87074829931973,11.770756796473181,92.41573033707866,0.0
663,0,cf,0.16791044776119404,0.0,19.47761194029851,81.89655172413794,7.220149253731344,48.83720930232558,17.630597014925375,78.0952380952381,1.007462686567164
664,31,lb,2.947103274559194,42.30769230769231,20.062972292191436,87.00564971751412,16.54911838790932,65.06849315068493,13.828715365239296,79.91803278688525,0.11335012594458438
665,42,rw,1.5879017013232515,60.714285714285715,28.071833648393195,88.88888888888889,11.512287334593573,74.38423645320196,21.03969754253308,87.6010781671159,0.22684310018903592
666,75,rcmf,4.074182242990654,41.935483870967744,26.23247663551402,84.5691382765531,17.505841121495326,63.06306306306306,17.29556074766355,82.97872340425532,0.23656542056074767
